8191
1552		3106		0.125
1553		776		0.25
1553		1553		0.5
1553		3107		0.125
1553		3108		0.125
1554		776		0.25
1554		1554		0.5
1554		3109		0.125
1554		3110		0.125
1555		777		0.25
1555		1555		0.5
1555		3111		0.125
1555		3112		0.125
1556		777		0.25
1556		1556		0.5
1556		3113		0.125
1556		3114		0.125
1557		778		0.25
1557		1557		0.5
1557		3115		0.125
1557		3116		0.125
1558		778		0.25
1558		1558		0.5
1558		3117		0.125
1558		3118		0.125
1559		779		0.25
1559		1559		0.5
1559		3119		0.125
1559		3120		0.125
1560		779		0.25
1560		1560		0.5
1560		3121		0.125
1560		3122		0.125
1561		780		0.25
1561		1561		0.5
1561		3123		0.125
1561		3124		0.125
1562		780		0.25
1562		1562		0.5
1562		3125		0.125
1562		3126		0.125
1563		781		0.25
1563		1563		0.5
1563		3127		0.125
1563		3128		0.125
1564		781		0.25
1564		1564		0.5
1564		3129		0.125
1564		3130		0.125
1565		782		0.25
1565		1565		0.5
1565		3131		0.125
1565		3132		0.125
1566		782		0.25
1566		1566		0.5
1566		3133		0.125
1566		3134		0.125
1567		783		0.25
1567		1567		0.5
1567		3135		0.125
1567		3136		0.125
1568		783		0.25
1568		1568		0.5
1568		3137		0.125
1568		3138		0.125
1569		784		0.25
1569		1569		0.5
1569		3139		0.125
1569		3140		0.125
1570		784		0.25
1570		1570		0.5
1570		3141		0.125
1570		3142		0.125
1571		785		0.25
1571		1571		0.5
1571		3143		0.125
1571		3144		0.125
1572		785		0.25
1572		1572		0.5
1572		3145		0.125
1572		3146		0.125
1573		786		0.25
1573		1573		0.5
1573		3147		0.125
1573		3148		0.125
1574		786		0.25
1574		1574		0.5
1574		3149		0.125
1574		3150		0.125
1575		787		0.25
1575		1575		0.5
1575		3151		0.125
1575		3152		0.125
1576		787		0.25
1576		1576		0.5
1576		3153		0.125
1576		3154		0.125
1577		788		0.25
1577		1577		0.5
1577		3155		0.125
1577		3156		0.125
1578		788		0.25
1578		1578		0.5
1578		3157		0.125
1578		3158		0.125
1579		789		0.25
1579		1579		0.5
1579		3159		0.125
1579		3160		0.125
1580		789		0.25
1580		1580		0.5
1580		3161		0.125
1580		3162		0.125
1581		790		0.25
1581		1581		0.5
1581		3163		0.125
1581		3164		0.125
1582		790		0.25
1582		1582		0.5
1582		3165		0.125
1582		3166		0.125
1583		791		0.25
1583		1583		0.5
1583		3167		0.125
1583		3168		0.125
1584		791		0.25
1584		1584		0.5
1584		3169		0.125
1584		3170		0.125
1585		792		0.25
1585		1585		0.5
1585		3171		0.125
1585		3172		0.125
1586		792		0.25
1586		1586		0.5
1586		3173		0.125
1586		3174		0.125
1587		793		0.25
1587		1587		0.5
1587		3175		0.125
1587		3176		0.125
1588		793		0.25
1588		1588		0.5
1588		3177		0.125
1588		3178		0.125
1589		794		0.25
1589		1589		0.5
1589		3179		0.125
1589		3180		0.125
1590		794		0.25
1590		1590		0.5
1590		3181		0.125
1590		3182		0.125
1591		795		0.25
1591		1591		0.5
1591		3183		0.125
1591		3184		0.125
1592		795		0.25
1592		1592		0.5
1592		3185		0.125
1592		3186		0.125
1593		796		0.25
1593		1593		0.5
1593		3187		0.125
1593		3188		0.125
1594		796		0.25
1594		1594		0.5
1594		3189		0.125
1594		3190		0.125
1595		797		0.25
1595		1595		0.5
1595		3191		0.125
1595		3192		0.125
1596		797		0.25
1596		1596		0.5
1596		3193		0.125
1596		3194		0.125
1597		798		0.25
1597		1597		0.5
1597		3195		0.125
1597		3196		0.125
1598		798		0.25
1598		1598		0.5
1598		3197		0.125
1598		3198		0.125
1599		799		0.25
1599		1599		0.5
1599		3199		0.125
1599		3200		0.125
1600		799		0.25
1600		1600		0.5
1600		3201		0.125
1600		3202		0.125
1601		800		0.25
1601		1601		0.5
1601		3203		0.125
1601		3204		0.125
1602		800		0.25
1602		1602		0.5
1602		3205		0.125
1602		3206		0.125
1603		801		0.25
1603		1603		0.5
1603		3207		0.125
1603		3208		0.125
1604		801		0.25
1604		1604		0.5
1604		3209		0.125
1604		3210		0.125
1605		802		0.25
1605		1605		0.5
1605		3211		0.125
1605		3212		0.125
1606		802		0.25
1606		1606		0.5
1606		3213		0.125
1606		3214		0.125
1607		803		0.25
1607		1607		0.5
1607		3215		0.125
1607		3216		0.125
1608		803		0.25
1608		1608		0.5
1608		3217		0.125
1608		3218		0.125
1609		804		0.25
1609		1609		0.5
1609		3219		0.125
1609		3220		0.125
1610		804		0.25
1610		1610		0.5
1610		3221		0.125
1610		3222		0.125
1611		805		0.25
1611		1611		0.5
1611		3223		0.125
1611		3224		0.125
1612		805		0.25
1612		1612		0.5
1612		3225		0.125
1612		3226		0.125
1613		806		0.25
1613		1613		0.5
1613		3227		0.125
1613		3228		0.125
1614		806		0.25
1614		1614		0.5
1614		3229		0.125
1614		3230		0.125
1615		807		0.25
1615		1615		0.5
1615		3231		0.125
1615		3232		0.125
1616		807		0.25
1616		1616		0.5
1616		3233		0.125
1616		3234		0.125
1617		808		0.25
1617		1617		0.5
1617		3235		0.125
1617		3236		0.125
1618		808		0.25
1618		1618		0.5
1618		3237		0.125
1618		3238		0.125
1619		809		0.25
1619		1619		0.5
1619		3239		0.125
1619		3240		0.125
1620		809		0.25
1620		1620		0.5
1620		3241		0.125
1620		3242		0.125
1621		810		0.25
1621		1621		0.5
1621		3243		0.125
1621		3244		0.125
1622		810		0.25
1622		1622		0.5
1622		3245		0.125
1622		3246		0.125
1623		811		0.25
1623		1623		0.5
1623		3247		0.125
1623		3248		0.125
1624		811		0.25
1624		1624		0.5
1624		3249		0.125
1624		3250		0.125
1625		812		0.25
1625		1625		0.5
1625		3251		0.125
1625		3252		0.125
1626		812		0.25
1626		1626		0.5
1626		3253		0.125
1626		3254		0.125
1627		813		0.25
1627		1627		0.5
1627		3255		0.125
1627		3256		0.125
1628		813		0.25
1628		1628		0.5
1628		3257		0.125
1628		3258		0.125
1629		814		0.25
1629		1629		0.5
1629		3259		0.125
1629		3260		0.125
1630		814		0.25
1630		1630		0.5
1630		3261		0.125
1630		3262		0.125
1631		815		0.25
1631		1631		0.5
1631		3263		0.125
1631		3264		0.125
1632		815		0.25
1632		1632		0.5
1632		3265		0.125
1632		3266		0.125
1633		816		0.25
1633		1633		0.5
1633		3267		0.125
1633		3268		0.125
1634		816		0.25
1634		1634		0.5
1634		3269		0.125
1634		3270		0.125
1635		817		0.25
1635		1635		0.5
1635		3271		0.125
1635		3272		0.125
1636		817		0.25
1636		1636		0.5
1636		3273		0.125
1636		3274		0.125
1637		818		0.25
1637		1637		0.5
1637		3275		0.125
1637		3276		0.125
1638		818		0.25
1638		1638		0.5
1638		3277		0.125
1638		3278		0.125
1639		819		0.25
1639		1639		0.5
1639		3279		0.125
1639		3280		0.125
1640		819		0.25
1640		1640		0.5
1640		3281		0.125
1640		3282		0.125
1641		820		0.25
1641		1641		0.5
1641		3283		0.125
1641		3284		0.125
1642		820		0.25
1642		1642		0.5
1642		3285		0.125
1642		3286		0.125
1643		821		0.25
1643		1643		0.5
1643		3287		0.125
1643		3288		0.125
1644		821		0.25
1644		1644		0.5
1644		3289		0.125
1644		3290		0.125
1645		822		0.25
1645		1645		0.5
1645		3291		0.125
1645		3292		0.125
1646		822		0.25
1646		1646		0.5
1646		3293		0.125
1646		3294		0.125
1647		823		0.25
1647		1647		0.5
1647		3295		0.125
1647		3296		0.125
1648		823		0.25
1648		1648		0.5
1648		3297		0.125
1648		3298		0.125
1649		824		0.25
1649		1649		0.5
1649		3299		0.125
1649		3300		0.125
1650		824		0.25
1650		1650		0.5
1650		3301		0.125
1650		3302		0.125
1651		825		0.25
1651		1651		0.5
1651		3303		0.125
1651		3304		0.125
1652		825		0.25
1652		1652		0.5
1652		3305		0.125
1652		3306		0.125
1653		826		0.25
1653		1653		0.5
1653		3307		0.125
1653		3308		0.125
1654		826		0.25
1654		1654		0.5
1654		3309		0.125
1654		3310		0.125
1655		827		0.25
1655		1655		0.5
1655		3311		0.125
1655		3312		0.125
1656		827		0.25
1656		1656		0.5
1656		3313		0.125
1656		3314		0.125
1657		828		0.25
1657		1657		0.5
1657		3315		0.125
1657		3316		0.125
1658		828		0.25
1658		1658		0.5
1658		3317		0.125
1658		3318		0.125
1659		829		0.25
1659		1659		0.5
1659		3319		0.125
1659		3320		0.125
1660		829		0.25
1660		1660		0.5
1660		3321		0.125
1660		3322		0.125
1661		830		0.25
1661		1661		0.5
1661		3323		0.125
1661		3324		0.125
1662		830		0.25
1662		1662		0.5
1662		3325		0.125
1662		3326		0.125
1663		831		0.25
1663		1663		0.5
1663		3327		0.125
1663		3328		0.125
1664		831		0.25
1664		1664		0.5
1664		3329		0.125
1664		3330		0.125
1665		832		0.25
1665		1665		0.5
1665		3331		0.125
1665		3332		0.125
1666		832		0.25
1666		1666		0.5
1666		3333		0.125
1666		3334		0.125
1667		833		0.25
1667		1667		0.5
1667		3335		0.125
1667		3336		0.125
1668		833		0.25
1668		1668		0.5
1668		3337		0.125
1668		3338		0.125
1669		834		0.25
1669		1669		0.5
1669		3339		0.125
1669		3340		0.125
1670		834		0.25
1670		1670		0.5
1670		3341		0.125
1670		3342		0.125
1671		835		0.25
1671		1671		0.5
1671		3343		0.125
1671		3344		0.125
1672		835		0.25
1672		1672		0.5
1672		3345		0.125
1672		3346		0.125
1673		836		0.25
1673		1673		0.5
1673		3347		0.125
1673		3348		0.125
1674		836		0.25
1674		1674		0.5
1674		3349		0.125
1674		3350		0.125
1675		837		0.25
1675		1675		0.5
1675		3351		0.125
1675		3352		0.125
1676		837		0.25
1676		1676		0.5
1676		3353		0.125
1676		3354		0.125
1677		838		0.25
1677		1677		0.5
1677		3355		0.125
1677		3356		0.125
1678		838		0.25
1678		1678		0.5
1678		3357		0.125
1678		3358		0.125
1679		839		0.25
1679		1679		0.5
1679		3359		0.125
1679		3360		0.125
1680		839		0.25
1680		1680		0.5
1680		3361		0.125
1680		3362		0.125
1681		840		0.25
1681		1681		0.5
1681		3363		0.125
1681		3364		0.125
1682		840		0.25
1682		1682		0.5
1682		3365		0.125
1682		3366		0.125
1683		841		0.25
1683		1683		0.5
1683		3367		0.125
1683		3368		0.125
1684		841		0.25
1684		1684		0.5
1684		3369		0.125
1684		3370		0.125
1685		842		0.25
1685		1685		0.5
1685		3371		0.125
1685		3372		0.125
1686		842		0.25
1686		1686		0.5
1686		3373		0.125
1686		3374		0.125
1687		843		0.25
1687		1687		0.5
1687		3375		0.125
1687		3376		0.125
1688		843		0.25
1688		1688		0.5
1688		3377		0.125
1688		3378		0.125
1689		844		0.25
1689		1689		0.5
1689		3379		0.125
1689		3380		0.125
1690		844		0.25
1690		1690		0.5
1690		3381		0.125
1690		3382		0.125
1691		845		0.25
1691		1691		0.5
1691		3383		0.125
1691		3384		0.125
1692		845		0.25
1692		1692		0.5
1692		3385		0.125
1692		3386		0.125
1693		846		0.25
1693		1693		0.5
1693		3387		0.125
1693		3388		0.125
1694		846		0.25
1694		1694		0.5
1694		3389		0.125
1694		3390		0.125
1695		847		0.25
1695		1695		0.5
1695		3391		0.125
1695		3392		0.125
1696		847		0.25
1696		1696		0.5
1696		3393		0.125
1696		3394		0.125
1697		848		0.25
1697		1697		0.5
1697		3395		0.125
1697		3396		0.125
1698		848		0.25
1698		1698		0.5
1698		3397		0.125
1698		3398		0.125
1699		849		0.25
1699		1699		0.5
1699		3399		0.125
1699		3400		0.125
1700		849		0.25
1700		1700		0.5
1700		3401		0.125
1700		3402		0.125
1701		850		0.25
1701		1701		0.5
1701		3403		0.125
1701		3404		0.125
1702		850		0.25
1702		1702		0.5
1702		3405		0.125
1702		3406		0.125
1703		851		0.25
1703		1703		0.5
1703		3407		0.125
1703		3408		0.125
1704		851		0.25
1704		1704		0.5
1704		3409		0.125
1704		3410		0.125
1705		852		0.25
1705		1705		0.5
1705		3411		0.125
1705		3412		0.125
1706		852		0.25
1706		1706		0.5
1706		3413		0.125
1706		3414		0.125
1707		853		0.25
1707		1707		0.5
1707		3415		0.125
1707		3416		0.125
1708		853		0.25
1708		1708		0.5
1708		3417		0.125
1708		3418		0.125
1709		854		0.25
1709		1709		0.5
1709		3419		0.125
1709		3420		0.125
1710		854		0.25
1710		1710		0.5
1710		3421		0.125
1710		3422		0.125
1711		855		0.25
1711		1711		0.5
1711		3423		0.125
1711		3424		0.125
1712		855		0.25
1712		1712		0.5
1712		3425		0.125
1712		3426		0.125
1713		856		0.25
1713		1713		0.5
1713		3427		0.125
1713		3428		0.125
1714		856		0.25
1714		1714		0.5
1714		3429		0.125
1714		3430		0.125
1715		857		0.25
1715		1715		0.5
1715		3431		0.125
1715		3432		0.125
1716		857		0.25
1716		1716		0.5
1716		3433		0.125
1716		3434		0.125
1717		858		0.25
1717		1717		0.5
1717		3435		0.125
1717		3436		0.125
1718		858		0.25
1718		1718		0.5
1718		3437		0.125
1718		3438		0.125
1719		859		0.25
1719		1719		0.5
1719		3439		0.125
1719		3440		0.125
1720		859		0.25
1720		1720		0.5
1720		3441		0.125
1720		3442		0.125
1721		860		0.25
1721		1721		0.5
1721		3443		0.125
1721		3444		0.125
1722		860		0.25
1722		1722		0.5
1722		3445		0.125
1722		3446		0.125
1723		861		0.25
1723		1723		0.5
1723		3447		0.125
1723		3448		0.125
1724		861		0.25
1724		1724		0.5
1724		3449		0.125
1724		3450		0.125
1725		862		0.25
1725		1725		0.5
1725		3451		0.125
1725		3452		0.125
1726		862		0.25
1726		1726		0.5
1726		3453		0.125
1726		3454		0.125
1727		863		0.25
1727		1727		0.5
1727		3455		0.125
1727		3456		0.125
1728		863		0.25
1728		1728		0.5
1728		3457		0.125
1728		3458		0.125
1729		864		0.25
1729		1729		0.5
1729		3459		0.125
1729		3460		0.125
1730		864		0.25
1730		1730		0.5
1730		3461		0.125
1730		3462		0.125
1731		865		0.25
1731		1731		0.5
1731		3463		0.125
1731		3464		0.125
1732		865		0.25
1732		1732		0.5
1732		3465		0.125
1732		3466		0.125
1733		866		0.25
1733		1733		0.5
1733		3467		0.125
1733		3468		0.125
1734		866		0.25
1734		1734		0.5
1734		3469		0.125
1734		3470		0.125
1735		867		0.25
1735		1735		0.5
1735		3471		0.125
1735		3472		0.125
1736		867		0.25
1736		1736		0.5
1736		3473		0.125
1736		3474		0.125
1737		868		0.25
1737		1737		0.5
1737		3475		0.125
1737		3476		0.125
1738		868		0.25
1738		1738		0.5
1738		3477		0.125
1738		3478		0.125
1739		869		0.25
1739		1739		0.5
1739		3479		0.125
1739		3480		0.125
1740		869		0.25
1740		1740		0.5
1740		3481		0.125
1740		3482		0.125
1741		870		0.25
1741		1741		0.5
1741		3483		0.125
1741		3484		0.125
1742		870		0.25
1742		1742		0.5
1742		3485		0.125
1742		3486		0.125
1743		871		0.25
1743		1743		0.5
1743		3487		0.125
1743		3488		0.125
1744		871		0.25
1744		1744		0.5
1744		3489		0.125
1744		3490		0.125
1745		872		0.25
1745		1745		0.5
1745		3491		0.125
1745		3492		0.125
1746		872		0.25
1746		1746		0.5
1746		3493		0.125
1746		3494		0.125
1747		873		0.25
1747		1747		0.5
1747		3495		0.125
1747		3496		0.125
1748		873		0.25
1748		1748		0.5
1748		3497		0.125
1748		3498		0.125
1749		874		0.25
1749		1749		0.5
1749		3499		0.125
1749		3500		0.125
1750		874		0.25
1750		1750		0.5
1750		3501		0.125
1750		3502		0.125
1751		875		0.25
1751		1751		0.5
1751		3503		0.125
1751		3504		0.125
1752		875		0.25
1752		1752		0.5
1752		3505		0.125
1752		3506		0.125
1753		876		0.25
1753		1753		0.5
1753		3507		0.125
1753		3508		0.125
1754		876		0.25
1754		1754		0.5
1754		3509		0.125
1754		3510		0.125
1755		877		0.25
1755		1755		0.5
1755		3511		0.125
1755		3512		0.125
1756		877		0.25
1756		1756		0.5
1756		3513		0.125
1756		3514		0.125
1757		878		0.25
1757		1757		0.5
1757		3515		0.125
1757		3516		0.125
1758		878		0.25
1758		1758		0.5
1758		3517		0.125
1758		3518		0.125
1759		879		0.25
1759		1759		0.5
1759		3519		0.125
1759		3520		0.125
1760		879		0.25
1760		1760		0.5
1760		3521		0.125
1760		3522		0.125
1761		880		0.25
1761		1761		0.5
1761		3523		0.125
1761		3524		0.125
1762		880		0.25
1762		1762		0.5
1762		3525		0.125
1762		3526		0.125
1763		881		0.25
1763		1763		0.5
1763		3527		0.125
1763		3528		0.125
1764		881		0.25
1764		1764		0.5
1764		3529		0.125
1764		3530		0.125
1765		882		0.25
1765		1765		0.5
1765		3531		0.125
1765		3532		0.125
1766		882		0.25
1766		1766		0.5
1766		3533		0.125
1766		3534		0.125
1767		883		0.25
1767		1767		0.5
1767		3535		0.125
1767		3536		0.125
1768		883		0.25
1768		1768		0.5
1768		3537		0.125
1768		3538		0.125
1769		884		0.25
1769		1769		0.5
1769		3539		0.125
1769		3540		0.125
1770		884		0.25
1770		1770		0.5
1770		3541		0.125
1770		3542		0.125
1771		885		0.25
1771		1771		0.5
1771		3543		0.125
1771		3544		0.125
1772		885		0.25
1772		1772		0.5
1772		3545		0.125
1772		3546		0.125
1773		886		0.25
1773		1773		0.5
1773		3547		0.125
1773		3548		0.125
1774		886		0.25
1774		1774		0.5
1774		3549		0.125
1774		3550		0.125
1775		887		0.25
1775		1775		0.5
1775		3551		0.125
1775		3552		0.125
1776		887		0.25
1776		1776		0.5
1776		3553		0.125
1776		3554		0.125
1777		888		0.25
1777		1777		0.5
1777		3555		0.125
1777		3556		0.125
1778		888		0.25
1778		1778		0.5
1778		3557		0.125
1778		3558		0.125
1779		889		0.25
1779		1779		0.5
1779		3559		0.125
1779		3560		0.125
1780		889		0.25
1780		1780		0.5
1780		3561		0.125
1780		3562		0.125
1781		890		0.25
1781		1781		0.5
1781		3563		0.125
1781		3564		0.125
1782		890		0.25
1782		1782		0.5
1782		3565		0.125
1782		3566		0.125
1783		891		0.25
1783		1783		0.5
1783		3567		0.125
1783		3568		0.125
1784		891		0.25
1784		1784		0.5
1784		3569		0.125
1784		3570		0.125
1785		892		0.25
1785		1785		0.5
1785		3571		0.125
1785		3572		0.125
1786		892		0.25
1786		1786		0.5
1786		3573		0.125
1786		3574		0.125
1787		893		0.25
1787		1787		0.5
1787		3575		0.125
1787		3576		0.125
1788		893		0.25
1788		1788		0.5
1788		3577		0.125
1788		3578		0.125
1789		894		0.25
1789		1789		0.5
1789		3579		0.125
1789		3580		0.125
1790		894		0.25
1790		1790		0.5
1790		3581		0.125
1790		3582		0.125
1791		895		0.25
1791		1791		0.5
1791		3583		0.125
1791		3584		0.125
1792		895		0.25
1792		1792		0.5
1792		3585		0.125
1792		3586		0.125
1793		896		0.25
1793		1793		0.5
1793		3587		0.125
1793		3588		0.125
1794		896		0.25
1794		1794		0.5
1794		3589		0.125
1794		3590		0.125
1795		897		0.25
1795		1795		0.5
1795		3591		0.125
1795		3592		0.125
1796		897		0.25
1796		1796		0.5
1796		3593		0.125
1796		3594		0.125
1797		898		0.25
1797		1797		0.5
1797		3595		0.125
1797		3596		0.125
1798		898		0.25
1798		1798		0.5
1798		3597		0.125
1798		3598		0.125
1799		899		0.25
1799		1799		0.5
1799		3599		0.125
1799		3600		0.125
1800		899		0.25
1800		1800		0.5
1800		3601		0.125
1800		3602		0.125
1801		900		0.25
1801		1801		0.5
1801		3603		0.125
1801		3604		0.125
1802		900		0.25
1802		1802		0.5
1802		3605		0.125
1802		3606		0.125
1803		901		0.25
1803		1803		0.5
1803		3607		0.125
1803		3608		0.125
1804		901		0.25
1804		1804		0.5
1804		3609		0.125
1804		3610		0.125
1805		902		0.25
1805		1805		0.5
1805		3611		0.125
1805		3612		0.125
1806		902		0.25
1806		1806		0.5
1806		3613		0.125
1806		3614		0.125
1807		903		0.25
1807		1807		0.5
1807		3615		0.125
1807		3616		0.125
1808		903		0.25
1808		1808		0.5
1808		3617		0.125
1808		3618		0.125
1809		904		0.25
1809		1809		0.5
1809		3619		0.125
1809		3620		0.125
1810		904		0.25
1810		1810		0.5
1810		3621		0.125
1810		3622		0.125
1811		905		0.25
1811		1811		0.5
1811		3623		0.125
1811		3624		0.125
1812		905		0.25
1812		1812		0.5
1812		3625		0.125
1812		3626		0.125
1813		906		0.25
1813		1813		0.5
1813		3627		0.125
1813		3628		0.125
1814		906		0.25
1814		1814		0.5
1814		3629		0.125
1814		3630		0.125
1815		907		0.25
1815		1815		0.5
1815		3631		0.125
1815		3632		0.125
1816		907		0.25
1816		1816		0.5
1816		3633		0.125
1816		3634		0.125
1817		908		0.25
1817		1817		0.5
1817		3635		0.125
1817		3636		0.125
1818		908		0.25
1818		1818		0.5
1818		3637		0.125
1818		3638		0.125
1819		909		0.25
1819		1819		0.5
1819		3639		0.125
1819		3640		0.125
1820		909		0.25
1820		1820		0.5
1820		3641		0.125
1820		3642		0.125
1821		910		0.25
1821		1821		0.5
1821		3643		0.125
1821		3644		0.125
1822		910		0.25
1822		1822		0.5
1822		3645		0.125
1822		3646		0.125
1823		911		0.25
1823		1823		0.5
1823		3647		0.125
1823		3648		0.125
1824		911		0.25
1824		1824		0.5
1824		3649		0.125
1824		3650		0.125
1825		912		0.25
1825		1825		0.5
1825		3651		0.125
1825		3652		0.125
1826		912		0.25
1826		1826		0.5
1826		3653		0.125
1826		3654		0.125
1827		913		0.25
1827		1827		0.5
1827		3655		0.125
1827		3656		0.125
1828		913		0.25
1828		1828		0.5
1828		3657		0.125
1828		3658		0.125
1829		914		0.25
1829		1829		0.5
1829		3659		0.125
1829		3660		0.125
1830		914		0.25
1830		1830		0.5
1830		3661		0.125
1830		3662		0.125
1831		915		0.25
1831		1831		0.5
1831		3663		0.125
1831		3664		0.125
1832		915		0.25
1832		1832		0.5
1832		3665		0.125
1832		3666		0.125
1833		916		0.25
1833		1833		0.5
1833		3667		0.125
1833		3668		0.125
1834		916		0.25
1834		1834		0.5
1834		3669		0.125
1834		3670		0.125
1835		917		0.25
1835		1835		0.5
1835		3671		0.125
1835		3672		0.125
1836		917		0.25
1836		1836		0.5
1836		3673		0.125
1836		3674		0.125
1837		918		0.25
1837		1837		0.5
1837		3675		0.125
1837		3676		0.125
1838		918		0.25
1838		1838		0.5
1838		3677		0.125
1838		3678		0.125
1839		919		0.25
1839		1839		0.5
1839		3679		0.125
1839		3680		0.125
1840		919		0.25
1840		1840		0.5
1840		3681		0.125
1840		3682		0.125
1841		920		0.25
1841		1841		0.5
1841		3683		0.125
1841		3684		0.125
1842		920		0.25
1842		1842		0.5
1842		3685		0.125
1842		3686		0.125
1843		921		0.25
1843		1843		0.5
1843		3687		0.125
1843		3688		0.125
1844		921		0.25
1844		1844		0.5
1844		3689		0.125
1844		3690		0.125
1845		922		0.25
1845		1845		0.5
1845		3691		0.125
1845		3692		0.125
1846		922		0.25
1846		1846		0.5
1846		3693		0.125
1846		3694		0.125
1847		923		0.25
1847		1847		0.5
1847		3695		0.125
1847		3696		0.125
1848		923		0.25
1848		1848		0.5
1848		3697		0.125
1848		3698		0.125
1849		924		0.25
1849		1849		0.5
1849		3699		0.125
1849		3700		0.125
1850		924		0.25
1850		1850		0.5
1850		3701		0.125
1850		3702		0.125
1851		925		0.25
1851		1851		0.5
1851		3703		0.125
1851		3704		0.125
1852		925		0.25
1852		1852		0.5
1852		3705		0.125
1852		3706		0.125
1853		926		0.25
1853		1853		0.5
1853		3707		0.125
1853		3708		0.125
1854		926		0.25
1854		1854		0.5
1854		3709		0.125
1854		3710		0.125
1855		927		0.25
1855		1855		0.5
1855		3711		0.125
1855		3712		0.125
1856		927		0.25
1856		1856		0.5
1856		3713		0.125
1856		3714		0.125
1857		928		0.25
1857		1857		0.5
1857		3715		0.125
1857		3716		0.125
1858		928		0.25
1858		1858		0.5
1858		3717		0.125
1858		3718		0.125
1859		929		0.25
1859		1859		0.5
1859		3719		0.125
1859		3720		0.125
1860		929		0.25
1860		1860		0.5
1860		3721		0.125
1860		3722		0.125
1861		930		0.25
1861		1861		0.5
1861		3723		0.125
1861		3724		0.125
1862		930		0.25
1862		1862		0.5
1862		3725		0.125
1862		3726		0.125
1863		931		0.25
1863		1863		0.5
1863		3727		0.125
1863		3728		0.125
1864		931		0.25
1864		1864		0.5
1864		3729		0.125
1864		3730		0.125
1865		932		0.25
1865		1865		0.5
1865		3731		0.125
1865		3732		0.125
1866		932		0.25
1866		1866		0.5
1866		3733		0.125
1866		3734		0.125
1867		933		0.25
1867		1867		0.5
1867		3735		0.125
1867		3736		0.125
1868		933		0.25
1868		1868		0.5
1868		3737		0.125
1868		3738		0.125
1869		934		0.25
1869		1869		0.5
1869		3739		0.125
1869		3740		0.125
1870		934		0.25
1870		1870		0.5
1870		3741		0.125
1870		3742		0.125
1871		935		0.25
1871		1871		0.5
1871		3743		0.125
1871		3744		0.125
1872		935		0.25
1872		1872		0.5
1872		3745		0.125
1872		3746		0.125
1873		936		0.25
1873		1873		0.5
1873		3747		0.125
1873		3748		0.125
1874		936		0.25
1874		1874		0.5
1874		3749		0.125
1874		3750		0.125
1875		937		0.25
1875		1875		0.5
1875		3751		0.125
1875		3752		0.125
1876		937		0.25
1876		1876		0.5
1876		3753		0.125
1876		3754		0.125
1877		938		0.25
1877		1877		0.5
1877		3755		0.125
1877		3756		0.125
1878		938		0.25
1878		1878		0.5
1878		3757		0.125
1878		3758		0.125
1879		939		0.25
1879		1879		0.5
1879		3759		0.125
1879		3760		0.125
1880		939		0.25
1880		1880		0.5
1880		3761		0.125
1880		3762		0.125
1881		940		0.25
1881		1881		0.5
1881		3763		0.125
1881		3764		0.125
1882		940		0.25
1882		1882		0.5
1882		3765		0.125
1882		3766		0.125
1883		941		0.25
1883		1883		0.5
1883		3767		0.125
1883		3768		0.125
1884		941		0.25
1884		1884		0.5
1884		3769		0.125
1884		3770		0.125
1885		942		0.25
1885		1885		0.5
1885		3771		0.125
1885		3772		0.125
1886		942		0.25
1886		1886		0.5
1886		3773		0.125
1886		3774		0.125
1887		943		0.25
1887		1887		0.5
1887		3775		0.125
1887		3776		0.125
1888		943		0.25
1888		1888		0.5
1888		3777		0.125
1888		3778		0.125
1889		944		0.25
1889		1889		0.5
1889		3779		0.125
1889		3780		0.125
1890		944		0.25
1890		1890		0.5
1890		3781		0.125
1890		3782		0.125
1891		945		0.25
1891		1891		0.5
1891		3783		0.125
1891		3784		0.125
1892		945		0.25
1892		1892		0.5
1892		3785		0.125
1892		3786		0.125
1893		946		0.25
1893		1893		0.5
1893		3787		0.125
1893		3788		0.125
1894		946		0.25
1894		1894		0.5
1894		3789		0.125
1894		3790		0.125
1895		947		0.25
1895		1895		0.5
1895		3791		0.125
1895		3792		0.125
1896		947		0.25
1896		1896		0.5
1896		3793		0.125
1896		3794		0.125
1897		948		0.25
1897		1897		0.5
1897		3795		0.125
1897		3796		0.125
1898		948		0.25
1898		1898		0.5
1898		3797		0.125
1898		3798		0.125
1899		949		0.25
1899		1899		0.5
1899		3799		0.125
1899		3800		0.125
1900		949		0.25
1900		1900		0.5
1900		3801		0.125
1900		3802		0.125
1901		950		0.25
1901		1901		0.5
1901		3803		0.125
1901		3804		0.125
1902		950		0.25
1902		1902		0.5
1902		3805		0.125
1902		3806		0.125
1903		951		0.25
1903		1903		0.5
1903		3807		0.125
1903		3808		0.125
1904		951		0.25
1904		1904		0.5
1904		3809		0.125
1904		3810		0.125
1905		952		0.25
1905		1905		0.5
1905		3811		0.125
1905		3812		0.125
1906		952		0.25
1906		1906		0.5
1906		3813		0.125
1906		3814		0.125
1907		953		0.25
1907		1907		0.5
1907		3815		0.125
1907		3816		0.125
1908		953		0.25
1908		1908		0.5
1908		3817		0.125
1908		3818		0.125
1909		954		0.25
1909		1909		0.5
1909		3819		0.125
1909		3820		0.125
1910		954		0.25
1910		1910		0.5
1910		3821		0.125
1910		3822		0.125
1911		955		0.25
1911		1911		0.5
